Substance,Sector,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
CO2,Power Industry,NAM,Namibia,0.0032287093769511,0.0032287093769511,0.0040358866500772,0.0040358866500772,0.0036322980846259,0.0052344453471386,0.083728928030632,0.081038090315153,0.083802174294818,0.088938958032096,0.13710103629347,0.16515577734584,0.17324430150567,0.20121213883828,0.22074157732686,0.23882984276122,0.28052772724644,0.31585283103472,0.33184456927235,0.22313223835291,0.3284013490226,0.065861354647827,0.032492510655975,0.21339638659058,0.23149664874268,0.044444770602417,0.043518185728454,0.037077817555237,0.046591244833374,0.036442847698974,0.0064403681732178,0.008586841682434,,0.017173683364868,0.0055128370731354,0.042933263653564,0.14748498560486,0.16866000071792,0.23764446714783,0.10855305225601,0.031273363022613,0.019611774309539,0.092256850585937,0.076009748895262,0.013464711497498,0.038881885411071,0.08308508868103,0.09026224045806,0.028767633390689,0.068061605659485,0.085889743911743,0.10114702060364,0.13253460675581
CO2,Power Industry,NCL,New Caledonia,0.081704055085591,0.081704055085591,0.16767635619482,0.25100222412349,0.29676288270653,0.30232887795648,0.34573126852936,0.53896325183724,0.39283865731135,0.43285722976438,0.44607433769808,0.4559907964319,0.3256407704206,0.27761748843308,0.29355416771847,0.31254834988028,0.33888055810718,0.39106755671247,0.34916183414798,0.33439154294507,0.34416872559107,0.36051472195491,0.40206434580816,0.42570858742305,0.26165513519557,0.31343916864114,0.35179464911292,0.37506010747543,0.44899993952671,0.40780441081445,0.73149101185029,0.87553404835931,1.0137564550992,1.1745875680976,1.08981063581,1.1759776422668,1.1493791943511,0.94835330093854,0.79925987649765,0.73467304910015,0.9281927013355,0.77058787468578,0.82607555060104,0.98438849287931,1.3122675814298,1.349375053797,1.5753395617021,1.4389640519505,1.8237634750242,1.891024188307,1.4590295734528,1.5098862465645,1.5152983710514
CO2,Power Industry,NER,Niger,0.038502358190917,0.038502358190917,0.044919420904541,0.051336479095459,0.054545008190917,0.054545008190917,0.067379129095459,0.077004716381837,0.086630308190917,0.10267295819092,0.15437544057617,0.14154131514893,0.13791484180908,0.12427599057617,0.12427599057617,0.13269968300171,0.13390158238525,0.13390158238525,0.13711010695801,0.11906083032837,0.2228006159729,0.21638355325928,0.19835505325928,0.21598639180908,0.20476173156128,0.22037604447937,0.20835704447937,0.22078360493164,0.24201023954773,0.19954657583618,0.22631965507088,0.20756270331383,0.22919689838219,0.23961682994347,0.26034924955025,0.24753592014847,0.21907709184647,0.20435417223968,0.22037604391403,0.24001399393768,0.32657158895874,0.37789625282593,0.4264317632782,0.37630899407043,0.46609589142456,0.52425585216979,0.69664224207764,0.5818229543457,0.57304848768005,0.59430203931122,0.64459320310974,0.67196491032719,0.68404502036688
CO2,Power Industry,NGA,Nigeria,0.59129272877197,0.59129272877197,0.80822372849731,0.89631106274414,1.1318542762085,1.3869089772339,1.7457342876953,1.778904248999,2.1159582795349,2.2223506625732,3.2211011394898,4.6665293932739,5.7976965655915,6.1049056072831,5.648785217871,5.6985788090896,6.1226102984222,5.9913517197113,6.3040544394226,6.0516044394226,5.6987447697113,5.0382707697113,5.42964645,5.7316685548828,4.9593833452148,5.3823211617187,5.6844739166015,5.9721088453125,5.9720580046875,6.3093312046875,6.7140085546875,6.2295570046875,7.1041450476563,6.4304064,8.1627183,7.9627779,8.5060503,8.4575799,7.7699061,7.6987152,9.9702603,10.6791399,11.6364303,11.8939293,13.5742365,13.4793153,14.3043219,12.354879332813,13.563053753906,12.866156982422,13.536219546094,14.263973285131,13.827321041709
CO2,Power Industry,NIC,Nicaragua,0.3717218625595,0.3717218625595,0.34926215210723,0.30317225114364,0.36443137472649,0.40808911443557,0.51747618630982,0.86372391078644,0.78788375953445,0.43900984506569,0.42666095937309,0.46711018449211,0.50454499419937,0.4856820297123,0.36433432482949,0.40196321954269,0.55744018443375,0.61675239732742,0.51747616387024,0.3581113499485,0.50775352386016,0.54499424971733,0.71622268482627,0.67645279443055,0.77922282665405,0.88744527090454,0.95648599556122,1.0287656301224,1.4235839669998,1.2875335639069,1.40335853237,1.5250235838593,1.5029759890961,1.5221050482651,1.582845271312,1.4836296407227,1.6528395090546,1.7282121259186,1.6303885846527,1.7649724282242,1.7011890847458,1.8195017322189,1.656378852356,1.4069905150314,1.4580419006515,1.6403553330734,1.5860129872604,1.4048607354538,1.3576843442963,1.4144394587723,0.85182519551927,0.97068452512659,1.0301141899303
CO2,Power Industry,NLD,Netherlands,29.435843705066,29.555732987452,32.187952663672,32.752872250379,32.521238063669,30.566079445874,31.371533697754,32.7446932289,34.195114594333,38.354763777951,39.19908342959,39.945488963818,37.583563235653,36.723869416715,38.78141421125,38.426288385471,40.901547343144,42.050524931453,44.426664456305,45.647657995305,45.595848475306,46.483859965704,47.361571654465,48.409462612301,51.734383730882,54.943360986362,55.817136111734,57.297759608354,59.754604114792,55.487525859486,56.891679490858,60.084650359282,61.346414217522,62.380470340063,63.320256332177,60.561379916559,55.99500314969,59.758369928103,59.100986243708,58.898707731474,61.500574699068,57.440897154188,54.954572221308,55.137462643989,58.392855855907,62.826634404507,61.574983316994,58.564881787635,53.942930572819,50.613910106078,42.505531963789,44.924191962671,41.939384314937
CO2,Power Industry,NOR,Norway,0.31698533276367,0.24753881638184,0.17416776791993,0.15407601246337,0.085864589955902,0.10313960850601,0.12724013945465,0.21362270907135,0.14389876870804,0.15136483549804,0.14055135357666,0.13146530514679,0.23525115583801,0.35358443041077,0.38865242375794,0.44477920524596,0.53267152102357,0.63272407438965,0.63155012171936,0.5866555590973,0.39358323954773,0.49668060624542,0.45041528775139,0.49318684082756,0.57726767764473,0.51521719446907,0.62942942648201,0.53555652635353,0.56494840255546,0.67647970780869,0.49590401783905,0.62948512276687,0.65141087654495,0.86856223632688,0.74893512635984,0.7070890259677,0.7807933046896,0.95916354611816,0.84081479024658,1.9988166816284,2.5346584747818,2.3004389780044,1.8963300982438,1.9321712055461,1.9794750764653,2.1106832795319,2.1029416144033,2.2115241104623,2.1898328685971,2.0502904664901,1.6045388516881,1.6716296876246,1.5260701048103
CO2,Power Industry,NPL,Nepal,0.028876770339203,0.028876770339203,0.028876770339203,0.028876770339203,0.028876770339203,0.028876770339203,0.028876770339203,0.032085299434661,0.032085299434661,0.032085299434661,0.010228763502502,0.0068194229095459,0.0068194229095459,0.0068194229095459,0.0068194229095459,0.023866868728638,0.0068194229095459,0.0068194229095459,0.020457527005005,,,0.027480096661377,0.044655156188965,0.054960193322754,0.072135250488281,0.030915109039306,0.030915109039306,0.0858753,0.092745324755857,0.051525180944824,0.020610071905518,0.013740048330688,0.0034350120826721,0.0034350120826721,0.010305035952759,0.013740048330688,0.010265562377929,0.0068437078582763,0.0068437078582763,0.010265562377929,0.0034218539291382,,0.013687415716553,0.0068437078582763,,,,0.000099071997785571,0.000092106004428867,0.000047988000369072,0.000041021997785568,0.00004280556290668,0.000043518988955125
CO2,Power Industry,NZL,New Zealand,1.415707283828,1.2091522288757,1.6809933239746,2.7618487964234,2.9708732927429,2.026820531598,3.4418482252425,3.9398129310487,3.5016145711089,1.9062569129174,1.4235939920532,1.7215306802941,3.2673376078148,3.660934758339,3.6005708315308,4.2318444557541,2.9774983251205,3.3722439849624,3.4116043654694,3.3588476107124,3.6738974325348,4.084186460083,5.1709828623352,4.3239060734863,3.5801619737884,3.3670161500946,4.2587970536865,6.3242653535766,5.8213449208671,7.0088128547242,6.7468018570434,8.3989921583893,7.5290335778044,9.070375904596,8.6995434263458,10.535690480099,10.435930570319,8.857461989264,9.7671815010752,7.5812585139258,7.0799200722698,6.4593835149441,7.8916032456597,6.8298695396481,5.7831160628305,5.621884824325,4.5265358708078,5.2047142062291,4.9454704017145,5.5809346169417,5.8494541427003,6.0011953573659,4.8486813001582
CO2,Power Industry,OMN,Oman,0.012834119773865,0.012834119773865,0.025668239547729,0.044919420904541,0.086630308190915,0.14438385,0.25026533276368,0.38181508447266,0.5205646482422,0.68080147829591,0.9227714854248,1.196073,1.4025257036132,1.7574045536133,1.8606931410645,1.9684703774414,3.0336784523437,3.2074242606446,3.1344891427734,3.1785799951172,3.4539024738281,3.6078069738281,4.3970608368164,4.9812679655274,5.3042973,5.433036328711,5.37826515,5.5783209902344,6.1993220712891,6.8495661310546,7.2940314,8.0018248787112,8.6245052121095,9.2025957263672,10.240326864258,8.8191489921388,9.5384565733888,10.004589226611,10.671852071924,11.943794312549,12.661355476611,13.437071017236,15.06550846084,14.914407532764,15.987610793848,16.681120849805,16.115990365722,16.659407585449,16.85868182168,15.312121198829,14.932597633887,16.269320929929,16.701903486254
CO2,Power Industry,PAK,Pakistan,2.5832487007019,2.5832487007019,2.5451502576355,2.6110120857178,3.2830185795166,3.7682801775513,3.1610614554199,3.7573596215942,3.2755110396302,3.2345988856216,4.1336121950989,4.7822124349487,5.2902776402786,6.1560826976197,6.3465442552124,7.4011505801392,7.7809073534119,10.927421031366,12.27580655412,14.51306110603,15.476943185474,17.132967662402,19.783857358764,21.874176607411,22.073119688287,24.995608890619,26.222892792774,28.463430561218,27.147739463189,31.029325019734,32.899979686279,33.8025367315,33.792105210772,30.174567958016,34.282579737084,35.902631309741,40.928371964025,41.69821299453,41.633583906591,43.991457437499,40.405904361474,39.25214474829,40.432367649813,43.564200106048,44.092618500476,44.147682241796,48.227801489355,54.548753803418,44.750555800549,53.403991590075,52.407547765772,58.292629327489,51.963182694524
CO2,Power Industry,PAN,Panama,0.94490762614746,0.94490762614746,1.0200684566162,1.1394692433838,1.142192527002,1.1871119433838,1.2298962827637,1.1309112566162,0.82764191638183,0.94646634180908,0.84281697062989,0.59078711330566,0.97991620488281,1.4020834651428,0.78806610670166,0.53701264070435,0.50803881112061,0.6687623342102,0.37959468325196,0.41741768893432,0.4581580762207,0.73866476911926,1.081983380072,0.9431431131958,1.0213183172058,1.1269086806946,0.87421705169678,1.1454805111267,1.8888036762817,1.0364933909546,1.1411191170502,2.0685225750595,1.4460324071182,1.9576737451767,1.4342834477646,1.4986598746673,1.7954151904037,2.0716281158798,1.7753699402344,2.4262515155273,2.7288355350586,3.1165912445313,2.8391814901855,2.5882962305176,2.7833256230469,2.6527017482422,2.6568713569092,2.0706141649658,1.946090198175,4.8221643506164,3.6046890873657,4.049507998286,4.1654016518256
CO2,Power Industry,PER,Peru,1.4143419766846,1.4143419766846,1.5678244799332,1.6967518651428,1.7099945922913,1.7013667118591,1.8926846002991,2.2164055166931,2.3144287237244,2.3232768311279,2.8294086610474,2.5424644330627,2.6448045,2.3264157960938,2.707980288501,2.3239018705078,2.4179148210938,2.498454224707,2.6506934055908,2.6566117073731,2.5625646687744,2.2441612571045,2.8561036393066,2.6679795378662,2.5074411633545,3.0413957492431,3.5577333132385,3.8143859020203,3.6569632369934,3.28448496241,3.1075179238014,2.5804792128639,3.2556918868335,3.5139973725086,5.196025354369,5.3797681023315,5.0583344458953,6.0055408444092,7.8419287853516,8.4111932525879,10.489757511475,11.751826047852,11.466790668311,10.880321963257,11.571694606372,11.791560557349,13.699950519311,11.726221514209,10.935334880237,11.486097031097,9.354653734848,10.424202856723,12.643165551514
CO2,Power Industry,PHL,Philippines,4.8250908150512,4.8250908150513,4.9356777992646,6.5269542433776,6.3539128090698,7.0942576433105,7.2611864663819,9.7708517729004,9.3485269616942,10.030262841504,9.1175463544982,8.5637332744446,8.8447041851929,9.9900691718993,8.7450808878905,9.0464118853576,6.580970439093,9.8808155786865,9.7208331884521,10.416901677441,9.2053403085571,11.637475125293,12.15866034707,11.313816010352,13.813942424033,16.372729065225,18.346038485538,21.780956449414,22.340353646698,20.144743403799,22.404953772968,23.179716546387,21.977848414258,23.318865038574,24.732189684766,27.302505448437,23.712407453223,25.391353893994,28.168638264795,28.930453059766,32.096406338184,33.197075513819,35.525490407813,41.323000103418,44.298699032617,48.21895270791,52.393978075976,59.922923763884,65.616302801029,71.429321227202,72.079902295695,76.360372181067,80.3381918697
CO2,Power Industry,PLW,Palau,0.42780219613233,0.42780219613233,0.42780219613233,0.42780219613233,0.42780219613233,0.42780219613233,0.42780219613233,0.42780219613233,0.42780219613233,0.42780219613233,0.42780219613233,0.4342501569174,0.43114096730826,0.44758556324277,0.49500726513975,0.4005574296411,0.43664559734349,0.45774125240496,0.43813155058635,0.45752848610634,0.46236505369536,0.45891873995649,0.41944861353792,0.42927894638277,0.6424876494981,0.6241308699546,0.6239522183757,0.735373930161,0.7671562614054,0.755555726547,0.7644954226737,0.9723116119923,0.6490205997066,0.8066626730064,0.7082867800506,0.8174157795621,0.748376614434,0.6563099127828,0.5782367636949,0.8261034342018,0.7227830923062,0.699476974569,0.7670976584199,0.35559328612497,0.42064397458506,0.39677304249654,0.37984829159582,0.39709986145522,0.40856840390169,0.4211408647841,0.42963891823162,0.44831887119821,0.45579085238485
CO2,Power Industry,PNG,Papua New Guinea,0.098044866112514,0.098044866112514,0.20121162745391,0.30120266897832,0.35611545928345,0.36279465358405,0.41487752227672,0.64675590226936,0.47140638882076,0.5194286757692,0.53528920529123,0.547188955773,0.55824132072102,0.55523497677363,0.587108335395,0.69455188868348,0.71717590887285,0.86163277577174,0.78084899457813,0.70471714469826,0.69599388644799,0.67966587879968,0.71548232229988,0.75754861209676,0.47632485752623,0.62895278863198,0.70016943760257,0.74235215403945,0.86573140342751,0.79241034926296,1.078569538045,1.5108006667847,1.6963929595912,1.988224315617,2.1575429009255,2.0557398083915,1.8882527414673,1.6968907158002,1.4810301936142,1.5524944853095,1.0900431403861,1.049218642173,0.9538460835913,1.108360291127,1.3701325378842,1.4990529882727,1.6964871565574,1.6513120934308,1.7768377726179,1.9175429913586,1.1350280717335,1.1698493123277,1.1755528353207
CO2,Power Industry,POL,Poland,133.39313149304,141.42328912866,151.34268360719,159.81753215477,169.05173171135,174.91922186746,188.74157214051,198.03010459571,217.69702789311,226.5211280025,231.33229908837,213.46062683839,217.06343108182,227.06741553398,238.92012627354,245.55699343795,242.46807759738,250.66632938857,240.93366794907,237.77419190017,222.49516724592,217.89250843028,209.03667673918,194.4228995826,190.04560591567,173.79015637032,179.372520508,174.65988062402,168.92034725857,164.89007353033,162.85341162467,165.31757969852,160.77350022409,168.77001495565,166.62405056311,166.299415071,171.7483345249,166.81774784302,162.03187756174,155.81300383792,161.16649776585,161.50188608115,156.73310906729,157.87928041765,148.48814350779,149.98790594955,150.03180283333,151.56203387075,149.98667056502,137.43484741962,126.03044926319,147.45072463701,143.03256376789
CO2,Power Industry,PRI,Puerto Rico,21.510860530949,24.922610279114,31.488257991485,36.057277152641,34.421173708446,32.485705819803,35.881692392366,40.153277992707,40.970359565843,33.880296233124,27.325593625318,22.805901774824,16.239060159741,15.997042760353,13.292067757307,11.295541944618,15.086867999378,13.010704142136,16.164039066254,17.196057905733,14.032501645687,14.462814477681,15.300062710526,15.900366803938,16.380553854235,16.865399461954,17.243101063492,18.03202681536,17.98459171303,19.884132942905,19.976905554518,19.571817699805,15.613078036663,21.360978658731,21.459186139902,21.648181794097,12.527860738532,13.54736282381,10.565603031896,9.5026581119092,9.0355611595816,7.697936376852,7.5414682818329,7.3252285225873,8.1000927506537,8.22734926771,7.7262762547585,8.655727324043,10.56286834536,9.6020992186629,9.6790581051011,10.36592642622,10.019842581066
CO2,Power Industry,PRK,North Korea,7.7724904466707,7.7724904466707,8.6773474703318,9.5958001557597,10.506093105553,11.423100656029,11.950405345668,13.019581595907,13.293722604297,13.827517254004,14.356255629687,14.859817970508,15.358170261133,15.857222145215,16.345571387012,16.967558203223,16.725635756641,16.871566169629,17.283807653809,18.88898367207,15.980338840527,14.817773123828,13.680054251025,11.388308025372,11.966794721167,11.289388991602,11.297975456445,10.976558494336,8.6537514859863,10.470784541211,11.542225316504,11.992815186035,11.446953544336,11.593420663086,11.83379162041,12.186524627051,12.196212765235,10.27846822793,11.383201675293,8.2595851856445,7.629907505957,5.52525595625,5.5827742026367,3.9931467076171,4.5582679786133,3.6076675473633,4.1091810898438,3.2561132207275,2.8735264085938,3.3113976759521,3.090344496753,3.1968953086559,3.1993074388294
CO2,Power Industry,PRT,Portugal,1.6421993645307,2.2286114035591,1.9384758857165,2.3671524518941,2.5532829495882,3.4126504881015,4.2599924843577,2.8532875323878,2.827265672142,4.1419167040909,5.3515734258728,6.389470568927,6.2701447947647,7.1175638242661,6.5532254837631,5.8516654934311,8.9692379073082,8.494856129509,8.0435694565178,15.195440792004,15.05693721401,15.91062147019,18.932073048088,17.376669868819,16.785191363756,19.530141102551,15.38170410078,16.381117737914,19.064050800182,24.01482541942,21.830849832256,21.490709003371,24.85467804616,20.548207184449,21.842892628784,25.321502732192,22.151498575983,19.752536685197,19.036915070372,20.068702660743,15.202663272118,17.232137954524,18.167704764885,15.819741726073,15.399406580016,18.997754880643,18.061843027591,21.835944093124,18.478310079428,13.437424840751,10.77189866467,9.3439139940545,9.0728128990784
CO2,Power Industry,PRY,Paraguay,0.054000836900712,0.054000836900712,0.054001779372024,0.057179187451171,0.060357540545655,0.054001578341676,0.057176353253174,0.23504326389771,0.3811622588745,0.20327996779175,0.082585739712525,0.066703518969727,0.041292482478333,0.038116760572815,0.041294167803955,0.038118651451492,0.047648448357011,0.050822313829422,0.063531576277542,0.0031766669208527,0.0063533338417054,0.0095307419208527,0.0095307419208527,0.012707408559036,0.0063533338417054,0.11119075890083,0.02223815019722,0.019061483276367,0.019061483276367,0.02223815019722,,,,,,,,,,,,,0.0031766669208527,0.0031766669208527,0.0031766669208527,0.0031766669208527,0.0031766669208527,0.0014834820339203,0.0015279420621872,0.00174135,0.0016457609321594,0.0020788559143067,0.0020788559143067
CO2,Power Industry,PYF,French Polynesia,0.012255608264064,0.012255608264064,0.025151453431738,0.037650333622288,0.04451443241043,0.045349331698006,0.051859690284591,0.08084448778367,0.058925798602596,0.06492858447115,0.066911150661403,0.10487788314422,0.13956033018025,0.18507832563748,0.25161785800247,0.25797641581515,0.32977790249159,0.35447985263608,0.33928397782567,0.3007210432922,0.27730523172092,0.27431759769271,0.2732917671979,0.28936029757321,0.14576360844233,0.18216863967278,0.191012674317,0.20795470407661,0.24895116194357,0.2261099996668,0.29283638499388,0.3620025235776,0.40538745483921,0.4449470351019,0.41402124953143,0.42440539338381,0.37132177891044,0.32977072396121,0.30265470747175,0.26972938028847,0.24216089286322,0.21647001669761,0.20799820590454,0.24222104500286,0.27028184685427,0.26473354952634,0.26962670033205,0.25407418704965,0.2762932618319,0.28547137123184,0.22165785338219,0.23129515135533,0.23515007054459
CO2,Power Industry,QAT,Qatar,1.1749629988525,1.1749629988525,1.2768361457824,1.7487876957825,1.480316793335,2.4370639715821,0.85347800550537,1.3942045875977,1.3907799546135,2.2888605730099,3.0148267290523,3.1857923784668,3.4635241717651,3.4714336483821,4.0062314494446,4.3848358929947,4.6008647755936,4.617254700592,5.4261097880859,5.9845794808593,5.2142538357421,5.3900096572265,5.252020311914,5.7726227238281,6.3125628714843,6.7949442,6.9449501214844,7.0061944476562,7.0255318546875,7.1054071880859,7.0792029,7.8158519999999,8.5974372,9.4101241523436,8.6324269453123,8.9435459308595,10.586187897656,11.061450004687,11.601541797656,12.314510561719,13.948872738282,15.129227257032,17.239306038281,17.220321666796,19.238103676171,20.186810557031,20.579976011719,22.158340088671,22.824291245508,23.877108769336,23.887020390234,24.746265728013,22.684076917345
CO2,Power Industry,REU,Réunion,0.001388345032089,0.001388345032089,0.0017354312595332,0.0017354312595332,0.0015618881763891,0.0022508114992696,0.036003439053171,0.034846378835515,0.036034934946772,0.038243751953801,0.058953445606192,0.071016984258712,0.081424821707667,0.10865455497267,0.13244494639612,0.12809964293556,0.13799134719828,0.1605843421582,0.17811970584345,0.1332132766286,0.20638310337851,0.30982799350177,0.26129611479353,0.32049723449894,0.31864161875618,0.3161497060216,0.33772384748267,0.32934171497251,0.47858106991189,0.46885638018213,0.50220716889898,0.52752186864309,0.55609682382305,0.55700941324455,0.59276708261761,0.5676073462211,0.53162338766089,0.46131664833007,0.49036063398772,0.5375633689879,0.56561161668407,0.54903184768752,0.50634769414311,0.48626419185137,0.51060783099286,0.54164597089827,0.55838222280806,0.5656853145505,0.5656853145505,0.5656853145505,0.55564356340463,0.56629390552902,0.57897212729461
CO2,Power Industry,ROU,Romania,41.768927715625,41.768927715625,44.599140526709,48.728483256543,51.055434806641,45.885990860352,53.18205565,53.95289096875,54.02401,50.064186995312,36.252646215625,52.676078154688,52.218048690625,55.88364621875,56.468941828126,61.920414035937,67.8469929875,67.295692489062,71.778914271875,76.462335980066,74.0338010625,64.075492401758,80.695895451948,77.106688925299,61.440623115672,62.215585639191,64.773793557673,53.216625117373,45.507171979473,40.335031802788,42.137098749368,44.896120081124,41.169868977212,44.457470285298,39.982806148534,39.009081387182,43.480880461276,43.096198373985,41.793131633947,35.805975901505,33.550720364631,39.325172243124,35.717583909724,28.299338522629,27.545016678271,29.128350832889,27.121070659002,27.402448934431,26.711722159654,24.677673075647,19.252526212657,21.076363202503,20.027875505986
CO2,Power Industry,RUS,Russia,565.56104266938,565.56104266938,600.65193988868,650.63928120182,694.88271364377,740.46681048218,773.62545783401,788.67962854136,832.60909662715,856.44897896701,881.55204533649,878.20217378517,910.16067092004,939.50617570582,956.70547671455,979.39503055032,1024.3524618354,1064.1243585498,1071.0418391997,1071.2558414186,1176.5168385408,1209.7081723008,1171.1519673435,1057.6288678528,981.96024618369,916.55609129324,941.37891520496,870.35063259407,858.22945956482,866.28475973029,874.52253882135,875.5211048541,877.56225354598,893.20188638834,881.28943422222,887.941940039,931.44338480431,892.34799591846,889.87763881575,827.70605816856,891.9697191431,956.29417817219,947.10949793187,908.15535169746,841.03110470063,810.5094547732,775.93257047922,773.851810492,815.79859786465,816.00763567388,770.863478778,836.46852832636,864.00003457061
CO2,Power Industry,RWA,Rwanda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.17034636269531,0.17034636269531,0.20569415134277,0.17354377950439,0.16710562507324,0.18318082514648,0.18318082514648,0.16710562507324,0.16710562507324,0.17515945946159,0.17834032950439,0.13173981093636,0.15886501098404,0.16905745575713,0.1527630396698,0.15994989949951,0.20656945803223,0.26543225026855,0.31607518537598,0.2818807913269,0.2187215472107,0.25405176471957,0.2610851147213
CO2,Power Industry,SAU,Saudi Arabia,1.6836534486328,1.6836534486328,2.0045064486328,2.4773521513672,3.2794846513672,3.6003376513672,5.2452006660155,7.9337851292969,11.234004421094,15.560660385156,24.726558197265,28.820106456641,34.112700544531,37.877279114063,41.863207376562,45.11723668125,48.327793573437,50.872216978125,52.955337421875,54.900186515625,57.932739067187,61.255991365625,67.380149310938,75.202142801563,77.077906978125,80.223453565625,81.589908503807,87.509548847657,94.003814438281,97.221425929686,102.45802404063,104.75727201094,107.24446474687,113.65895030781,121.50684727484,131.19312962476,136.97965090869,139.44760546421,151.41858143291,165.72946315488,178.31742233081,184.42410816338,212.06130690537,217.0932420374,221.85381942803,234.17350862803,242.66557571326,246.99619623516,231.87580113203,237.57919698525,241.22247848848,249.83784955574,247.12112991997
CO2,Power Industry,SCG,Serbia and Montenegro,11.211730964953,11.211730964953,12.092979099316,13.486282835657,13.391755717041,14.680862392865,17.668189529829,18.525666657031,20.779276168479,22.831412295798,23.268687674967,29.332450270064,30.587131175584,35.383183054015,38.05545650882,39.173208064448,40.29090914248,38.796603337157,39.371629104709,38.847228777848,40.410504314453,35.795534347656,34.210860318164,31.48139225332,28.789482393067,36.404554640746,35.437802062646,38.410416051904,38.054297444922,28.467484909888,36.056593032371,36.675640397593,38.153050708507,39.976843933941,41.183840411918,39.257119444407,41.255914974248,37.66176855373,37.629043615546,39.127424336733,39.521371233484,42.612420801298,38.850702416342,40.455454912344,32.774268452513,39.642092507887,39.674721604824,39.172300420018,37.974040181932,38.213424352633,39.553699168831,37.796415782476,37.183769353439
CO2,Power Industry,SDN,Sudan and South Sudan,0.2440540997772,0.2440540997772,0.1939792699725,0.1783248297723,0.1783248297723,0.1845477917073,0.1814363060571,0.2627229759846,0.3096863060247,0.3597611358294,0.2377340977194,0.2439570501342,0.2627229759846,0.27526594949429,0.2940318753447,0.48489966910981,0.45991079528731,0.4755652215246,0.5452793765658,0.4335572538783,0.4977337816998,0.568321360338,0.4960779884385,0.879754502832,0.66303039015329,0.8763579030162,1.0075252515801,1.1108834414826,0.92506807404569,1.0480595881557,1.3193346086619,1.3799995236552,1.8499181455905,2.0422355706723,2.125657325256,2.3777722714941,3.0126903358008,2.9438555134506,3.3428043426639,2.7062425235436,1.087356252447,1.6613122661679,2.3043715755615,2.1622315836182,2.5459935287109,4.5489829722153,5.2172324223602,5.3562800682465,5.5644317782776,5.722852101799,5.7597435558671,6.2748425730584,6.4153241232015
CO2,Power Industry,SEN,Senegal,0.3329283524414,0.3329283524414,0.3515972475586,0.39204649511718,0.40138090488281,0.58806970488281,0.46361050488282,0.5133942,0.5600664,0.60985009511719,0.61675240556946,0.63474190488281,0.5911812,0.65652229511719,0.67839972017784,0.78058743373947,0.75491918797302,0.81202087378178,0.85550101692123,0.88513964716187,0.84908866704254,0.83094057159119,0.92754411161041,0.94542392950401,1.0069992603939,1.0067988037651,1.0414889676693,1.1450711103939,1.201458442297,1.2828270374142,1.4673290755163,1.6183180724182,1.5073824212486,1.3600891198639,1.533579867099,1.9058108582993,1.8525044208435,1.7035648929382,1.7860480160522,2.0905273655456,2.0914026472961,1.9739700593811,2.1003843527527,2.1927059230041,2.4041775940613,2.7169940095398,2.9776590327576,4.0314206099731,3.8976929634857,5.1412158057891,3.2299940096138,3.4798528457896,3.6314698979061
CO2,Power Industry,SGP,Singapore,2.2335733495517,2.2335733495517,2.7052458909195,3.2401233000385,3.2550123000771,3.4164209987038,3.7185096286102,4.0402647895863,4.6298539103752,4.832225369006,5.0698998703773,5.397807411269,5.8295859976543,6.4297449781212,6.8003679981121,7.0760592508019,7.575068906358,8.1787930780864,9.7261693761822,10.108881178086,14.422674017159,14.075068606172,15.41177447379,19.615550326172,20.528364310986,20.96880025979,21.646228723828,21.163999754298,20.959055680811,22.526741491406,24.363614677149,24.195904043018,23.219498224121,20.943575446875,20.560481698059,18.726715664258,18.745785136133,19.180216578222,18.952265189062,18.343291062121,20.612612935742,21.008836443445,20.349189364633,19.929506318579,19.838483295212,19.943742885872,20.322558730823,20.690866412777,20.656291036378,20.979936508758,20.509423089679,21.69625875777,21.260122760797
CO2,Power Industry,SHN,"Saint Helena, Ascension and Tristan da Cunha",0.000519248566,0.000519248566,0.000515126184,0.000550298252,0.00056757636,0.000570434664,0.000635798342,0.00133182871,0.00117558264,0.00085843102,0.000546752544,0.000306602599,0.000293138691,0.000550121558,0.000516244432,0.000524247788,0.000579150986,0.000596235292,0.00060167176,0.00062032885,0.002139927738,0.001276201232,0.001176328913,0.001136146983,0.001333205888,0.001521037001,0.001093016889,0.001135687809,0.001188413529,0.001165282241,0.00202164186,0.00229819005,0.00234087651,0.00242568815,0.00250935839,0.00279485436,0.00296268912,0.00307252754,0.00331628378,0.00342094598,0.00358930753,0.00373141381,0.00390813423,0.0047686408491905,0.0047605138429182,0.0047981371034807,0.0050399030181768,0.005281668932873,0.005555692685625,0.0052440753058853,0.0047950302319239,0.0051501217699989,0.0061348114408352
